player_id,player_name,age_2024_2025,age_2025_2026,team_2024_2025,team_2025_2026,position_2024_2025,position_2025_2026,minutes_2024_2025,minutes_2025_2026,minutes_change,overall_score_2024_2025,overall_score_2025_2026,overall_score_change,age_potential_score_change,attacking_score_change,creative_score_change,defensive_score_change,dribbling_score_change,passing_score_change,duel_defending_score_change,progressive_midfielder_score_change,passer_defender_score_change,underrated_score_change,changed_team,same_position,minutes_increased,young_player,improved_overall,improved_specialist_score
4536487,Tiago Dantas,25,25.0,Osijek,Rijeka,Midfielder,Midfielder,1996.0,2487.0,491.0,45.61191365038143,61.97953422724064,16.36762057685921,17.801356611013084,35.09037410676754,-0.4960067255149312,11.601513240857503,-16.16858933599782,-1.0259787446634476,14.03215550912889,3.631778058007569,3.6160151324085774,23.773270636059188,True,True,True,False,True,True
37742,Stefan Peric,29,29.0,Šibenik,Gorica,Defender,Defender,1982.0,2359.0,377.0,51.94788228822882,40.63604833296039,-11.311833955268426,-10.058677446957049,-40.622177055103876,9.789972899728994,-8.06233062330623,3.765858237199865,-12.876737215005896,1.9677082387137688,-17.293360433604327,-7.223915989159892,-16.14373437778751,True,True,True,False,False,True
540173,Sandro Kulenovic,26,26.0,Dinamo Zagreb,Dinamo Zagreb,Attacker,Attacker,1910.0,505.0,-1405.0,60.65436543654366,59.35100237852531,-1.3033630580183484,-6.227879362859838,1.7957351290684898,10.852974186307527,13.063973063973059,2.040754534169025,-2.603778726496504,-0.6231265328367641,3.2407407407407405,13.303872053872048,-1.3033630580183484,False,True,False,False,False,True
47589,Stjepan Radeljic,28,28.0,Rijeka,Rijeka,Defender,Defender,1901.0,1977.0,76.0,62.11496149614962,68.25016782277913,6.135206326629515,6.6631380188813125,1.8631436314363015,6.967028003613365,21.635049683830182,23.143942834650446,-2.7277681896629957,8.155372876737218,2.0918021680216796,12.12595980126467,11.396310440949236,False,True,True,False,True,True
21404328,Antonio Đaković,25,25.0,Šibenik,Vukovar,Goalkeeper,Goalkeeper,1890.0,540.0,-1350.0,53.51131541725601,49.90016189962223,-3.611153517633774,-8.215023078901822,-0.6302521008403374,-11.134453781512605,-13.65546218487394,-31.04656795954826,-5.588155145789809,5.758016168589332,-33.61344537815125,-15.835084033613441,-3.1795045436908183,True,True,False,False,False,True
73844,Marko Dabro,29,29.0,Varaždin,Slaven Koprivnica,Attacker,Attacker,1884.0,149.0,-1735.0,36.68316831683168,,,,,,,,,,,,,True,True,False,False,False,False
37616075,Antonio Mauric,22,22.0,Istra 1961,Istra 1961,Midfielder,Midfielder,1870.0,1825.0,-45.0,55.90326245739328,50.82639378969654,-5.076868667696743,-4.830888106337845,20.781841109709973,-16.52374947456915,-14.392601933585539,3.3518030702152686,-7.123262784994104,-12.079207920792086,-26.20744010088272,-10.216477511559468,-6.921737710586811,False,True,False,True,False,True
19624018,Adrian Liber,25,25.0,Slaven Koprivnica,Slaven Koprivnica,Midfielder,Midfielder,1866.0,521.0,-1345.0,37.49310176919332,40.23500352858151,2.7419017593881847,-1.8517943074662,9.579655317360242,-14.379991593106345,0.22698612862547307,10.964513882580924,-8.133345444636205,-2.865382868562083,3.742118537200504,-2.490542244640608,2.7419017593881847,False,True,False,False,True,True
73913,Ilija Nestorovski,36,36.0,Slaven Koprivnica,Slaven Koprivnica,Attacker,Attacker,1866.0,1767.0,-99.0,50.53240324032403,43.28151546041454,-7.25088777990949,-7.12898751648865,-19.517396184062854,7.289562289562284,-4.276094276094277,-17.621945680806604,2.322645108547551,-2.6486283949495935,4.0404040404040416,1.2015993265993288,-7.25088777990949,False,True,False,False,False,True
37535538,Luka Dajcer,25,25.0,Lokomotiva Zagreb,Lokomotiva Zagreb,Defender,Defender,1845.0,1371.0,-474.0,56.35107260726072,40.709890355784296,-15.641182251476422,-16.780976964892716,-19.303297199638656,8.99954832881663,-29.448961156278223,-14.96351470009386,0.41965664456353124,-16.692819511308926,-6.512533875338747,-13.860659439927723,-19.794319801023917,False,True,False,False,False,True
